Url,Start,Stop
http://localhost:8080/tools.descartes.teastore.webui/,40070448452292,40070460715382
http://localhost:8080/tools.descartes.teastore.webui/,40070513535204,40070526025821
http://localhost:8080/tools.descartes.teastore.webui/,40070581852960,40070586811459
http://localhost:8080/tools.descartes.teastore.webui/,40070669850050,40070680582704
http://localhost:8080/tools.descartes.teastore.webui/,40070778915148,40070791413390
http://localhost:8080/tools.descartes.teastore.webui/,40070843800473,40070855208741
http://localhost:8080/tools.descartes.teastore.webui/,40070952689166,40070962292066
http://localhost:8080/tools.descartes.teastore.webui/,40071095150304,40071107306123
http://localhost:8080/tools.descartes.teastore.webui/,40071308443925,40071320856867
http://localhost:8080/tools.descartes.teastore.webui/,40071314908934,40071324259623
http://localhost:8080/tools.descartes.teastore.webui/,40071420498024,40071429528761
http://localhost:8080/tools.descartes.teastore.webui/,40071489502600,40071499453213
http://localhost:8080/tools.descartes.teastore.webui/,40071626737587,40071637609747
http://localhost:8080/tools.descartes.teastore.webui/,40071687437137,40071695632608
http://localhost:8080/tools.descartes.teastore.webui/,40071823654496,40071836149849
http://localhost:8080/tools.descartes.teastore.webui/,40071844063052,40071850184560
http://localhost:8080/tools.descartes.teastore.webui/,40071937236905,40071948297162
http://localhost:8080/tools.descartes.teastore.webui/,40071993250992,40072003077526
http://localhost:8080/tools.descartes.teastore.webui/,40072137468432,40072147750390
http://localhost:8080/tools.descartes.teastore.webui/,40072294368760,40072305065787
http://localhost:8080/tools.descartes.teastore.webui/,40072451691887,40072461913899
http://localhost:8080/tools.descartes.teastore.webui/,40072487576742,40072497572652
http://localhost:8080/tools.descartes.teastore.webui/,40072491620601,40072498417317
http://localhost:8080/tools.descartes.teastore.webui/,40072648807638,40072659199814
http://localhost:8080/tools.descartes.teastore.webui/,40072679269633,40072684456307
http://localhost:8080/tools.descartes.teastore.webui/,40072888465295,40072898955560
http://localhost:8080/tools.descartes.teastore.webui/,40072888044983,40072898961436
http://localhost:8080/tools.descartes.teastore.webui/,40072972260176,40072976556282
http://localhost:8080/tools.descartes.teastore.webui/,40073085195974,40073096333151
http://localhost:8080/tools.descartes.teastore.webui/,40073219506924,40073230250335
http://localhost:8080/tools.descartes.teastore.webui/,40073330372560,40073341544043
http://localhost:8080/tools.descartes.teastore.webui/,40073373086264,40073384807377
http://localhost:8080/tools.descartes.teastore.webui/,40073541169120,40073552785514
http://localhost:8080/tools.descartes.teastore.webui/,40073566134990,40073575371067
http://localhost:8080/tools.descartes.teastore.webui/,40073723407333,40073733950818
http://localhost:8080/tools.descartes.teastore.webui/,40073829473401,40073840173584
http://localhost:8080/tools.descartes.teastore.webui/,40073989560345,40074000503587
http://localhost:8080/tools.descartes.teastore.webui/,40074185361090,40074196724466
http://localhost:8080/tools.descartes.teastore.webui/,40074312323784,40074323175708
http://localhost:8080/tools.descartes.teastore.webui/,40074386154505,40074395530509
http://localhost:8080/tools.descartes.teastore.webui/,40074415237352,40074425005924
http://localhost:8080/tools.descartes.teastore.webui/,40074603502490,40074614104821
http://localhost:8080/tools.descartes.teastore.webui/,40074731662672,40074741942139
http://localhost:8080/tools.descartes.teastore.webui/,40074810630289,40074821076025
http://localhost:8080/tools.descartes.teastore.webui/,40074938586982,40074951839958
http://localhost:8080/tools.descartes.teastore.webui/,40074939335156,40074951870781
http://localhost:8080/tools.descartes.teastore.webui/,40074941615720,40074952934302
http://localhost:8080/tools.descartes.teastore.webui/,40075109898635,40075120101916
http://localhost:8080/tools.descartes.teastore.webui/,40075264886792,40075276217129
http://localhost:8080/tools.descartes.teastore.webui/,40075290981675,40075303693592
http://localhost:8080/tools.descartes.teastore.webui/,40075403935586,40075417243029
http://localhost:8080/tools.descartes.teastore.webui/,40075431794698,40075442640681
http://localhost:8080/tools.descartes.teastore.webui/,40075482780999,40075494658223
http://localhost:8080/tools.descartes.teastore.webui/,40075594903616,40075606756447
http://localhost:8080/tools.descartes.teastore.webui/,40075832906282,40075842648598
http://localhost:8080/tools.descartes.teastore.webui/,40075987280434,40075992072506
http://localhost:8080/tools.descartes.teastore.webui/,40075987537507,40075992086543
http://localhost:8080/tools.descartes.teastore.webui/,40076042714935,40076055195885
http://localhost:8080/tools.descartes.teastore.webui/,40076117589293,40076130839606
http://localhost:8080/tools.descartes.teastore.webui/,40076213084360,40076223291452
http://localhost:8080/tools.descartes.teastore.webui/,40076435392795,40076444995305
http://localhost:8080/tools.descartes.teastore.webui/,40076556421825,40076569375069
http://localhost:8080/tools.descartes.teastore.webui/,40076570153578,40076581150414
http://localhost:8080/tools.descartes.teastore.webui/,40076715579918,40076721102632
http://localhost:8080/tools.descartes.teastore.webui/,40076805616655,40076812260153
http://localhost:8080/tools.descartes.teastore.webui/,40076844077562,40076849329123
http://localhost:8080/tools.descartes.teastore.webui/,40076921502798,40076926767202
http://localhost:8080/tools.descartes.teastore.webui/,40077087201286,40077091653504
http://localhost:8080/tools.descartes.teastore.webui/,40077220801992,40077226365312
http://localhost:8080/tools.descartes.teastore.webui/,40077304270333,40077309428620
http://localhost:8080/tools.descartes.teastore.webui/,40077446378873,40077456892114
http://localhost:8080/tools.descartes.teastore.webui/,40077588523598,40077599844791
http://localhost:8080/tools.descartes.teastore.webui/,40077670952047,40077675923938
http://localhost:8080/tools.descartes.teastore.webui/login,40077714051443,40077723863609
http://localhost:8080/tools.descartes.teastore.webui/login,40077721299824,40077729217970
http://localhost:8080/tools.descartes.teastore.webui/login,40077893513611,40077905859467
http://localhost:8080/tools.descartes.teastore.webui/login,40077905596686,40077915191038
http://localhost:8080/tools.descartes.teastore.webui/login,40077979376803,40077989649565
http://localhost:8080/tools.descartes.teastore.webui/login,40078101013344,40078111134515
http://localhost:8080/tools.descartes.teastore.webui/login,40078186187290,40078196748677
http://localhost:8080/tools.descartes.teastore.webui/login,40078284366318,40078294565771
http://localhost:8080/tools.descartes.teastore.webui/login,40078438666153,40078448964821
http://localhost:8080/tools.descartes.teastore.webui/login,40078563743035,40078574172402
http://localhost:8080/tools.descartes.teastore.webui/login,40078633866159,40078643145297
http://localhost:8080/tools.descartes.teastore.webui/login,40078754123400,40078764657140
http://localhost:8080/tools.descartes.teastore.webui/login,40078802445511,40078813154723
http://localhost:8080/tools.descartes.teastore.webui/login,40079019298178,40079075674262
http://localhost:8080/tools.descartes.teastore.webui/login,40079092207337,40079105003821
http://localhost:8080/tools.descartes.teastore.webui/login,40079218797537,40079229652854
http://localhost:8080/tools.descartes.teastore.webui/login,40079392310610,40079403502030
http://localhost:8080/tools.descartes.teastore.webui/login,40079396514648,40079404763801
http://localhost:8080/tools.descartes.teastore.webui/login,40079576971361,40079587953854
http://localhost:8080/tools.descartes.teastore.webui/login,40079587936264,40079595403545
http://localhost:8080/tools.descartes.teastore.webui/login,40079699525760,40079711127417
http://localhost:8080/tools.descartes.teastore.webui/login,40079740746559,40079751066262
http://localhost:8080/tools.descartes.teastore.webui/login,40079878810737,40079890244106
http://localhost:8080/tools.descartes.teastore.webui/login,40079962135360,40079972615381
http://localhost:8080/tools.descartes.teastore.webui/login,40080168715147,40080176789057
http://localhost:8080/tools.descartes.teastore.webui/login,40080313875851,40080324315795
http://localhost:8080/tools.descartes.teastore.webui/login,40080334052340,40080342309641
http://localhost:8080/tools.descartes.teastore.webui/login,40080478204227,40080488943028
http://localhost:8080/tools.descartes.teastore.webui/login,40080623365660,40080634081391
http://localhost:8080/tools.descartes.teastore.webui/login,40080768402195,40080778995539
http://localhost:8080/tools.descartes.teastore.webui/login,40080802903702,40080813313945
http://localhost:8080/tools.descartes.teastore.webui/login,40080802770350,40080813745761
http://localhost:8080/tools.descartes.teastore.webui/login,40080841992482,40080851862752
http://localhost:8080/tools.descartes.teastore.webui/login,40080977437337,40080988330748
http://localhost:8080/tools.descartes.teastore.webui/login,40081182011567,40081193210930
http://localhost:8080/tools.descartes.teastore.webui/login,40081207314989,40081217217097
http://localhost:8080/tools.descartes.teastore.webui/login,40081317384066,40081326959778
http://localhost:8080/tools.descartes.teastore.webui/login,40081459536214,40081470697911
http://localhost:8080/tools.descartes.teastore.webui/login,40081476733195,40081487420455
http://localhost:8080/tools.descartes.teastore.webui/login,40081618907185,40081628463471
http://localhost:8080/tools.descartes.teastore.webui/login,40081736160993,40081746587599
http://localhost:8080/tools.descartes.teastore.webui/login,40081782392402,40081791622780
http://localhost:8080/tools.descartes.teastore.webui/login,40081831780863,40081837372491
http://localhost:8080/tools.descartes.teastore.webui/login,40082034086496,40082039050635
http://localhost:8080/tools.descartes.teastore.webui/login,40082237449701,40082242218765
http://localhost:8080/tools.descartes.teastore.webui/login,40082274589769,40082279279191
http://localhost:8080/tools.descartes.teastore.webui/login,40082398705427,40082403906465
http://localhost:8080/tools.descartes.teastore.webui/login,40082522907388,40082528887152
http://localhost:8080/tools.descartes.teastore.webui/login,40082630210095,40082638583597
http://localhost:8080/tools.descartes.teastore.webui/login,40082657360233,40082667400288
http://localhost:8080/tools.descartes.teastore.webui/login,40082729496692,40082740407210
http://localhost:8080/tools.descartes.teastore.webui/login,40082805947023,40082816391217
http://localhost:8080/tools.descartes.teastore.webui/login,40082948267699,40082953481276
http://localhost:8080/tools.descartes.teastore.webui/login,40082948216593,40082953491127
http://localhost:8080/tools.descartes.teastore.webui/login,40083151785415,40083161751766
http://localhost:8080/tools.descartes.teastore.webui/login,40083161797768,40083169847750
http://localhost:8080/tools.descartes.teastore.webui/login,40083295034846,40083306160865
http://localhost:8080/tools.descartes.teastore.webui/login,40083369241605,40083378967334
http://localhost:8080/tools.descartes.teastore.webui/login,40083426490427,40083438659973
http://localhost:8080/tools.descartes.teastore.webui/login,40083581859366,40083592949638
http://localhost:8080/tools.descartes.teastore.webui/login,40083715207380,40083725881289
http://localhost:8080/tools.descartes.teastore.webui/login,40083737441429,40083747834003
http://localhost:8080/tools.descartes.teastore.webui/login,40083832455536,40083839403669
http://localhost:8080/tools.descartes.teastore.webui/login,40083910732185,40083923035697
http://localhost:8080/tools.descartes.teastore.webui/login,40084006249068,40084016753965
http://localhost:8080/tools.descartes.teastore.webui/login,40084063520497,40084070422724
http://localhost:8080/tools.descartes.teastore.webui/login,40084169722786,40084180847335
http://localhost:8080/tools.descartes.teastore.webui/login,40084328866779,40084338069194
http://localhost:8080/tools.descartes.teastore.webui/login,40084375914423,40084386759972
http://localhost:8080/tools.descartes.teastore.webui/login,40084494109913,40084500748372
http://localhost:8080/tools.descartes.teastore.webui/login,40084577408447,40084587202537
http://localhost:8080/tools.descartes.teastore.webui/login,40084680515091,40084687687177
http://localhost:8080/tools.descartes.teastore.webui/login,40084808746277,40084819196423
http://localhost:8080/tools.descartes.teastore.webui/login,40084967798301,40084977676828
http://localhost:8080/tools.descartes.teastore.webui/login,40085136385394,40085144962038
http://localhost:8080/tools.descartes.teastore.webui/login,40085258721938,40085268761571
http://localhost:8080/tools.descartes.teastore.webui/login,40085298821212,40085308538117
http://localhost:8080/tools.descartes.teastore.webui/login,40085382033837,40085392703017
http://localhost:8080/tools.descartes.teastore.webui/login,40085483388136,40085494250332
http://localhost:8080/tools.descartes.teastore.webui/login,40085581495202,40085591684264
http://localhost:8080/tools.descartes.teastore.webui/login,40085728706493,40085738839629
http://localhost:8080/tools.descartes.teastore.webui/login,40085812917510,40085824367130
http://localhost:8080/tools.descartes.teastore.webui/login,40085846021658,40085856176247
http://localhost:8080/tools.descartes.teastore.webui/login,40085930054432,40085940201282
http://localhost:8080/tools.descartes.teastore.webui/login,40086071698832,40086083115465
http://localhost:8080/tools.descartes.teastore.webui/login,40086214091706,40086224850305
http://localhost:8080/tools.descartes.teastore.webui/login,40086261220688,40086272626634
http://localhost:8080/tools.descartes.teastore.webui/login,40086482752989,40086492026973
http://localhost:8080/tools.descartes.teastore.webui/login,40086562850415,40086575531625
http://localhost:8080/tools.descartes.teastore.webui/login,40086701946045,40086714434788
http://localhost:8080/tools.descartes.teastore.webui/login,40086841203693,40086853404574
http://localhost:8080/tools.descartes.teastore.webui/login,40086841343775,40086854418166
http://localhost:8080/tools.descartes.teastore.webui/login,40086951391112,40086960864605
http://localhost:8080/tools.descartes.teastore.webui/login,40086951431523,40086960923017
http://localhost:8080/tools.descartes.teastore.webui/login,40087113141122,40087127025323
http://localhost:8080/tools.descartes.teastore.webui/login,40087249185795,40087260807090
http://localhost:8080/tools.descartes.teastore.webui/login,40087325360891,40087337153461
http://localhost:8080/tools.descartes.teastore.webui/login,40087376536432,40087386026595
http://localhost:8080/tools.descartes.teastore.webui/login,40087477738568,40087486824087
http://localhost:8080/tools.descartes.teastore.webui/login,40087623012874,40087633618917
http://localhost:8080/tools.descartes.teastore.webui/login,40087642128031,40087655055543
http://localhost:8080/tools.descartes.teastore.webui/login,40087762274769,40087773280926
http://localhost:8080/tools.descartes.teastore.webui/login,40087822406025,40087831424937
http://localhost:8080/tools.descartes.teastore.webui/login,40087948535039,40087957775761
http://localhost:8080/tools.descartes.teastore.webui/login,40087983890054,40087991378288
http://localhost:8080/tools.descartes.teastore.webui/login,40088117210040,40088127759067
http://localhost:8080/tools.descartes.teastore.webui/login,40088215241766,40088225939126
http://localhost:8080/tools.descartes.teastore.webui/login,40088418698746,40088430053261
http://localhost:8080/tools.descartes.teastore.webui/login,40088446934992,40088456893066
http://localhost:8080/tools.descartes.teastore.webui/login,40088494233410,40088499664379
http://localhost:8080/tools.descartes.teastore.webui/login,40088645731151,40088658712927
http://localhost:8080/tools.descartes.teastore.webui/login,40088796864796,40088808296566
http://localhost:8080/tools.descartes.teastore.webui/login,40088857082020,40088867799855
http://localhost:8080/tools.descartes.teastore.webui/login,40088895596076,40088905843984
http://localhost:8080/tools.descartes.teastore.webui/login,40089100305042,40089110881291
http://localhost:8080/tools.descartes.teastore.webui/login,40089256629625,40089268814303
http://localhost:8080/tools.descartes.teastore.webui/login,40089304663757,40089309711964
http://localhost:8080/tools.descartes.teastore.webui/login,40089460793944,40089473906714
http://localhost:8080/tools.descartes.teastore.webui/login,40089550017187,40089559656211
http://localhost:8080/tools.descartes.teastore.webui/login,40089589214635,40089599883597
http://localhost:8080/tools.descartes.teastore.webui/login,40089745458530,40089756539554
http://localhost:8080/tools.descartes.teastore.webui/login,40089757734189,40089766776890
http://localhost:8080/tools.descartes.teastore.webui/login,40089804791723,40089815964838
http://localhost:8080/tools.descartes.teastore.webui/login,40089961039493,40089972824722
http://localhost:8080/tools.descartes.teastore.webui/login,40090249743127,40090258035482
http://localhost:8080/tools.descartes.teastore.webui/login,40090381806022,40090392424207
http://localhost:8080/tools.descartes.teastore.webui/login,40090391927655,40090399866870
http://localhost:8080/tools.descartes.teastore.webui/login,40090492186090,40090503766954
